brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean
Royal Canin,. ROYAL VD ANALLERGENIC DOG,. ROYAL VD ANALLERGENIC DOG,dog,dry,puppy,all,,hypoallergenic,skin_coat,"άμυλο από καλαμπόκι, υδρόλυμα φτερού χαμηλού μοριακού βάρους (πηγή L-αμινοξέων και ολιγοπεπτιδίων), έλαιο ινδοκάρυδου, έλαιο σόγιας, μεταλλικά άλατα, φυτικές ίνες, πούλπα κιχωρίου, φρουκτοολιγοσακχαρίτες, ιχθυέλαιο, μονο- και διγλυκερίδια λιπαρών οξέων εστεροποιημένα με κιτρικό οξύ, ζωικά λίπη, εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,18.0,16.5,2.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vd-anallergenic-dog-dog-dry,
Royal Canin,ROYAL VHN URINARY S/O DOG,ROYAL VHN URINARY S/O DOG,dog,dry,unknown,all,,cardiac;renal;urinary,poultry;rice,"ρύζι, καλαμποκάλευρο, ζωικά λίπη, αφυδατωμένο κρέας πουλερικών, γλουτένη τροφή για σκύλους με προβλήματα ουρολιθίασηςκαλαμποκιού, μεταλλικά άλατα, υδρολυμένες ζωικές πρωτεΐνες, φυτικές ίνες, σκόνη αυγού, ιχθυέλαιο, σογιέλαιο, φρουκτο-ολιγο-σακχαρίτες, εκχύλισμα κατιφέ (πηγή λουτεΐνης).
Θρεπτικές πρόσθετες ύλες : Βιταμίνη Α: 11500 IU, Βιταμίνη D3: 1000 IU, E1 (σίδηρος): 45 mg, E2 (ιώδιο): 3,5 mg, Ε4 (χαλκού): 10 mg, E5 (μαγγάνιο): 59 mg, E6 (ψευδάργυρος): 195 mg, E8 (σελήνιο): 0,06 mg",,,,,,,,,,18.0,17.0,2.2,6.6,,0.5,0.5,1.2,0.05,0.8,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import. Duplicate pack-size row detected and skipped: ROYAL VHN URINARY S/O DOG,royal-canin-royal-vhn-urinary-s-o-dog-dog-dry,
Royal Canin,ROYAL GASTRO INT LOW FAT,ROYAL GASTRO INT LOW FAT,dog,dry,unknown,all,,sensitive_digestion,poultry;rice,"ρύζι, αφυδατωμένη πρωτεΐνη πουλερικών, σιτάρι, κριθάρι, υδρολυμένες ζωικές πρωτεΐνες, πούλπα τεύτλων, ζωικά λίπη, ανόργανα συστατικά, προϊόντα ζυμών, ιχθυέλαιο, μονο- και διγλυκερίδια του παλμιτικού οξέος και στεατικού οξέος εστεροποιημένα με κιτρικό οξύ, ψύλλιο (σπόροι με φλοιό), φρουκτοολιγοσακχαρίτες (0,48%), υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης) (0,19%), εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-gastro-int-low-fat-dog-dry,
Royal Canin,VHN ROYAL SENSITIVITY CONTROL,VHN ROYAL SENSITIVITY CONTROL,dog,dry,unknown,all,,hypoallergenic;sensitive_digestion,duck;poultry,"Ταπιόκα, αφυδατωμένο κρέας πάπιας, υδρολυμένες πρωτεΐνες πουλερικών, φυτικές ίνες, ζωικά λίπη, πούλπα σακχαροτεύτλων, ιχθυέλαιο, έλαιο σόγιας, ψύλλιο (σπόροι με φλοιό), μεταλλικά άλατα, φρουκτοολιγοσακχαρίτες, εκχύλισμα ταγίτη (πηγή λουτεΐνης). ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Θρεπτικές πρόσθετες ύλες: Βιταμίνη A: 25000 IU, Βιταμίνη D3: 800 IU, E1 (Σίδηρος): 41 mg, E2 (Ιώδιο): 2,8 mg, E4 (Χαλκός): 10 mg, E5 (Μαγγάνιο): 54 mg, E6 (Ψευδάργυρος): 203 mg, E8 (Σελήνιο): 0,1 mg , Συντηρητικά , Αντιοξειδωτικά",,,,,,,,,,21.0,9.0,4.4,7.2,9.5,1.48,,,,,0.68,1.98,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-vhn-royal-sensitivity-control-dog-dry,
Royal Canin,"ROYAL SATIETY SUPPORT DOG ,10%","ROYAL SATIETY SUPPORT DOG ,10%",dog,dry,adult,all,,,skin_coat;weight_control;poultry,"φυτικές ίνες, αφυδατωμένο κρέας πουλερικών, γλουτένη σιταριού*, ταπιόκα, γλουτένη καλαμποκιού, υδρολυμένες ζωικές πρωτεΐνες, καλαμπόκι, σιτάρι, ζωικά λίπη, πούλπα σακχαροτεύτλων, μεταλλικά άλατα, ιχθυέλαιο, φρουκτοολιγοσακχαρίτες, έλαιο σόγιας, ψύλλιο (σπόροι με φλοιό), υδρολυμένα οστρακόδερμα (πηγή γλυκοζαμίνης), εκχύλισμα ταγίτη (πηγή λουτεΐνης), υδρολυμένος χόνδρος (πηγή χονδροϊτίνης).
Πρόσθετες ύλες ανά κιλό: Θρεπτικές πρόσθετες ύλες: Βιταμίνη A: 13900 IU, Βιταμίνη D3: 700 IU, E1 (Σίδηρος): 32 mg, E2 (Ιώδιο): 2,5 mg, E4 (Χαλκός): 6 mg, E5 (Μαγγάνιο): 42 mg, E6 (Ψευδάργυρος): 139 mg, E8 (Σελήνιο): 0,05 mg , Συντηρητικά , Αντιοξειδωτικά",,,,,,,,286.6,2866.0,30.0,9.5,16.5,5.7,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-satiety-support-dog-10-dog-dry,
Royal Canin,ROYAL VHN SATIETY SUPPORT DOG,ROYAL VHN SATIETY SUPPORT DOG,dog,dry,adult,all,,,skin_coat;weight_control;poultry,"φυτικές ίνες, αφυδατωμένο κρέας πουλερικών, γλουτένη σιταριού*, ταπιόκα, γλουτένη καλαμποκιού, υδρολυμένες ζωικές πρωτεΐνες, καλαμπόκι, σιτάρι, ζωικά λίπη, πούλπα σακχαροτεύτλων, μεταλλικά άλατα, ιχθυέλαιο, φρουκτοολιγοσακχαρίτες, έλαιο σόγιας, ψύλλιο (σπόροι με φλοιό), υδρολυμένα οστρακόδερμα (πηγή γλυκοζαμίνης), εκχύλισμα ταγίτη (πηγή λουτεΐνης), υδρολυμένος χόνδρος (πηγή χονδροϊτίνης).
Πρόσθετες ύλες ανά κιλό: Θρεπτικές πρόσθετες ύλες: Βιταμίνη A: 13900 IU, Βιταμίνη D3: 700 IU, E1 (Σίδηρος): 32 mg, E2 (Ιώδιο): 2,5 mg, E4 (Χαλκός): 6 mg, E5 (Μαγγάνιο): 42 mg, E6 (Ψευδάργυρος): 139 mg, E8 (Σελήνιο): 0,05 mg , Συντηρητικά , Αντιοξειδωτικά",,,,,,,,286.6,2866.0,30.0,9.5,16.5,5.7,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-satiety-support-dog-dog-dry,
Royal Canin,ROYAL GASTRO INTESTINAL DOG,ROYAL GASTRO INTESTINAL DOG,dog,dry,unknown,all,,hepatic;sensitive_digestion,poultry;rice,"ρύζι, αφυδατωμένο κρέας πουλερικών, ζωικά λίπη, καλαμπόκι, υδρολυμένες ζωικές πρωτεΐνες, ζύμες, σκόνη αυγού, πούλπα σακχαροτεύτλων, έλαιο σόγιας, μεταλλικά άλατα, φυτικές ίνες, ιχθυέλαιο, φρουκτοολιγοσακχαρίτες, ψύλλιο (σπόροι με φλοιό), εκχύλισμα μαγιάς (πηγή ολιγοσακχαριτών μαννάνης), εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,25.0,20.0,1.9,6.6,,,,0.43,,0.65,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-gastro-intestinal-dog-dog-dry,
Royal Canin,ROYAL VDIET MOBILITY C2P+,ROYAL VDIET MOBILITY C2P+,dog,dry,adult,all,,sensitive_digestion,poultry;rice,"καλαμποκάλευρο, αφυδατωμένη πρωτεΐνη πουλερικών, καλαμπόκι, ρύζι, ζωικά λίπη, φυτικές ίνες, υδρολυμένες ζωικές πρωτεΐνες, σιτάρι, γλουτένη καλαμποκιού, ιχθυέλαιο, πούλπα τεύτλων, γλουτένη σιταριού*, υδρολυμένο κολλαγόνο (1,5%), μεταλλικά άλατα, εκχύλισμα ταγίτη (πηγή λουτεΐνης). *L.I.P.: πρωτεΐνη επιλεγμένη με βάση την πολύ υψηλή πεπτικότητά της",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vdiet-mobility-c2p-dog-dry,
Royal Canin,ROYAL HYPOALLERGENIC,ROYAL HYPOALLERGENIC,dog,dry,puppy,all,,hypoallergenic;sensitive_digestion,,"που μειώνει τη δυσανεξία στα συστατικά και τις θρεπτικές ουσίες. Η διατροφή αυτή περιέχει επιλεγμένες πηγές πρωτεΐνης και υδατανθράκων.
Ενδείξεις: Τροφική αλλεργία, Τροφική δυσανεξία, Φλεγμονώδης νόσος του εντέρου (IBD), Εξωκρινής παγκρεατική ανεπάρκεια, Χρόνια και οξεία διάρροια, Βακτηριακή υπερανάπτυξη λεπτού εντέρου.
Αντενδείξεις: Θηλυκοί σκύλοι κατά την κύηση και γαλουχία - Κουτάβια
Διάρκεια σίτισης: Όταν υπάρχει υποψία για τροφική αλλεργία ή δυσανεξία, η διατροφή του σκύλου πρέπει να αλλάξει χωρίς μεταβατική περίοδο. Η υποαλλεργική διατροφική διαχείριση θα συνεχιστεί για όλη τη ζωή των κατοικιδίου.
*Σου υπενθυμίζουμε να έχεις πάντα φρέσκο νερό διαθέσιμο στο φιλαράκι σου",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-hypoallergenic-dog-dry,
Royal Canin,ROYAL VHN SENSITIVITY CONTROL DOG MULTIPACK,ROYAL VHN SENSITIVITY CONTROL DOG MULTIPACK,dog,dry,unknown,all,,hypoallergenic;sensitive_digestion,duck;poultry,"Ταπιόκα, αφυδατωμένο κρέας πάπιας, υδρολυμένες πρωτεΐνες πουλερικών, φυτικές ίνες, ζωικά λίπη, πούλπα σακχαροτεύτλων, ιχθυέλαιο, έλαιο σόγιας, ψύλλιο (σπόροι με φλοιό), μεταλλικά άλατα, φρουκτοολιγοσακχαρίτες, εκχύλισμα ταγίτη (πηγή λουτεΐνης). ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Θρεπτικές πρόσθετες ύλες: Βιταμίνη A: 25000 IU, Βιταμίνη D3: 800 IU, E1 (Σίδηρος): 41 mg, E2 (Ιώδιο): 2,8 mg, E4 (Χαλκός): 10 mg, E5 (Μαγγάνιο): 54 mg, E6 (Ψευδάργυρος): 203 mg, E8 (Σελήνιο): 0,1 mg , Συντηρητικά , Αντιοξειδωτικά",,,,,,,,,,21.0,9.0,4.4,7.2,9.5,1.48,,,,,0.68,1.98,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-sensitivity-control-dog-multipack-dog-dry,
Royal Canin,ROYAL VHN URINARY S/O,ROYAL VHN URINARY S/O,dog,dry,unknown,all,,cardiac;renal;urinary,poultry;rice,"ρύζι, καλαμποκάλευρο, ζωικά λίπη, αφυδατωμένο κρέας πουλερικών, γλουτένη τροφή για σκύλους με προβλήματα ουρολιθίασηςκαλαμποκιού, μεταλλικά άλατα, υδρολυμένες ζωικές πρωτεΐνες, φυτικές ίνες, σκόνη αυγού, ιχθυέλαιο, σογιέλαιο, φρουκτο-ολιγο-σακχαρίτες, εκχύλισμα κατιφέ (πηγή λουτεΐνης).
Θρεπτικές πρόσθετες ύλες : Βιταμίνη Α: 11500 IU, Βιταμίνη D3: 1000 IU, E1 (σίδηρος): 45 mg, E2 (ιώδιο): 3,5 mg, Ε4 (χαλκού): 10 mg, E5 (μαγγάνιο): 59 mg, E6 (ψευδάργυρος): 195 mg, E8 (σελήνιο): 0,06 mg",,,,,,,,,,18.0,17.0,2.2,6.6,,0.5,0.5,1.2,0.05,0.8,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-urinary-s-o-dog-dry,
Royal Canin,ROYAL GASTROINTESTINAL PUPPY DOG,ROYAL GASTROINTESTINAL PUPPY DOG,dog,dry,puppy,all,,sensitive_digestion,poultry;rice,"που βοηθά στη μείωση των οξείων διαταραχών εντερικής απορρόφησης και προάγει τη διατροφική αποκατάσταση και ανάρρωση.
Εξαιρετικά εύπεπτα συστατικά. Αυξημένα επίπεδα ηλεκτρολυτών και απαραίτητων θρεπτικών συστατικών. Υψηλά επίπεδα ενέργειας. Ο συνδυασμός εξαιρετικά εύπεπτων πρωτεϊνών (πρωτεΐνες L.I.P.**), πρεβιοτικών (φρουκτο,ολιγοσακχαρίτες & ολιγοσακχαρίτες μαννάνης), πούλπας τεύτλων, ρυζιού και ιχθυέλαιου για τη διασφάλιση της μέγιστης πεπτικής ασφάλειας. Παράλληλα η υψηλή περιεκτικότητα σε ενέργεια ανταποκρίνεται στις απαιτήσεις σε ενέργεια για την ανάπτυξη των κουταβιών, ενώ βοηθά στη μείωση της ποσότητας των γευμάτων περιορίζοντας έτσι το φόρτο του πεπτικού συστήματος. Τα κουτάβια που υποφέρουν από πεπτικά προβλήματα μπορεί να είναι πολύ αδύναμα και η όρεξή τους ενδέχεται να έχει μειωθεί ή/και να έχει γίνει ιδιότροπη. Αυτές οι κροκέτες έχουν σχεδιαστεί (μέγεθος, υφή και σχήμα) ώστε να ενυδατώνονται εύκολα, διευκολύνοντας την πρόσληψη τροφής από αυτά τα κουτάβια. Η τροφούλα σχεδιάστηκε με σύνθεση που λαμβάνει υπόψη τις διατροφικές ανάγκες των αναπτυσσόμενων κουταβιών.
*Σου υπενθυμίζουμε να έχεις πάντα φρέσκο νερό διαθέσιμο στο φιλαράκι σου.
Σύνθεση: ρύζι, αφυδατωμένο κρέας πουλερικών, ζωικά λίπη, καλαμπόκι, αφυδατωμένη πρωτεΐνη χοιρινού, γλουτένη σιταριού*, υδρολυμένες ζωικές πρωτεΐνες, πούλπα σακχαροτεύτλων, μεταλλικά άλατα, σκόνη αυγού, έλαιο σόγιας, ιχθυέλαιο, ζύμες, ψύλλιο (σπόροι με φλοιό), φρουκτοολιγοσακχαρίτες, εκχύλισμα μαγιάς (πηγή ολιγοσακχαριτών μαννάνης), εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,29.0,22.0,1.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-gastrointestinal-puppy-dog-dog-dry,
Royal Canin,ROYAL VHN C MOBILITY SUPPORT,ROYAL VHN C MOBILITY SUPPORT,dog,dry,adult,all,,sensitive_digestion,poultry;rice,"καλαμποκάλευρο, αφυδατωμένη πρωτεΐνη πουλερικών, καλαμπόκι, ρύζι, ζωικά λίπη, φυτικές ίνες, υδρολυμένες ζωικές πρωτεΐνες, σιτάρι, γλουτένη καλαμποκιού, ιχθυέλαιο, πούλπα τεύτλων, γλουτένη σιταριού*, υδρολυμένο κολλαγόνο (1,5%), μεταλλικά άλατα, εκχύλισμα ταγίτη (πηγή λουτεΐνης). *L.I.P.: πρωτεΐνη επιλεγμένη με βάση την πολύ υψηλή πεπτικότητά της",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-c-mobility-support-dog-dry,
Royal Canin,ROYAL EARLY RENAL,ROYAL EARLY RENAL,dog,dry,unknown,all,,renal,poultry;rice,"καλαμπόκι, αφυδατωμένη πρωτεΐνη πουλερικών, σιτάλευρο, ρύζι, σιτάρι, ζωικά λίπη, γλουτένη καλαμποκιού, υδρολυμένες ζωικές πρωτεΐνες, πούλπα τεύτλων, γλουτένη σιταριού*, ιχθυέλαιο, ανόργανα συστατικά, έλαιο σόγιας, άλας βουτυρικού οξέος, φρουκτοολιγοσακχαρίτες, εκχύλισμα ταγίτη (πηγή λουτεΐνης). Πηγές πρωτεϊνών: αφυδατωμένη πρωτεΐνη πουλερικών, γλουτένη καλαμποκιού, υδρολυμένες ζωικές πρωτεΐνες, γλουτένη σιταριού*",,,,,,,,,,22.5,16.0,1.5,5.1,,0.8,,0.35,,0.6,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-early-renal-dog-dry,
Royal Canin,ROYAL VHN URINARY S/O CAT,ROYAL VHN URINARY S/O CAT,cat,dry,unknown,all,,urinary,poultry;rice,"Ρύζι, γλουτένη σιταριού, αφυδατωμένο κρέας πουλερικών, καλαμποκάλευρο, ζωικά λίπη, γλουτένη καλαμποκιού, υδρολυμένες ζωικές πρωτεΐνες, μεταλλικά άλατα, φυτικές ίνες, ιχθυέλαιο, έλαιο σόγιας, φρουκτοολιγοσακχαρίτες, εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import. Duplicate pack-size row detected and skipped: ROYAL VHN URINARY S/O CAT Duplicate pack-size row detected and skipped: ROYAL VHN URINARY S/O CAT,royal-canin-royal-vhn-urinary-s-o-cat-cat-dry,
Royal Canin,ROYAL VHN GASTRO INTESTINAL CAT,ROYAL VHN GASTRO INTESTINAL CAT,cat,dry,unknown,all,,hepatic;sensitive_digestion,weight_control;poultry;rice,"Αφυδατωμένο κρέας πουλερικών, ρύζι, ζωικά λίπη, γλουτένη καλαμποκιού, φυτικές ίνες, γλουτένη σιταριού*, υδρολυμένες ζωικές πρωτεΐνες, μεταλλικά άλατα, σκόνη αυγού, πούλπα σακχαροτεύτλων, ιχθυέλαιο, ζύμες, έλαιο σόγιας, φρουκτοολιγοσακχαρίτες, ψύλλιο (σπόροι με φλοιό), εκχύλισμα μαγιάς (πηγή ολιγοσακχαριτών μαννάνης), εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,32.0,22.0,5.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-gastro-intestinal-cat-cat-dry,
Royal Canin,ROYAL VHN SATIETY FELINE,ROYAL VHN SATIETY FELINE,cat,dry,unknown,all,,,weight_control;poultry,"πρωτεΐνη πουλερικών (αποξηραμένη), λιγνοκυτταρίνη, ταπιόκα, γλουτένη σίτου*, άλευρο σιταριού, γλουτένη αραβοσίτου, ζωική πρωτεΐνη (υδρολυμένη), ζωικό λίπος, μέταλλα, αποξηραμένες ίνες κιχωρίου, ιχθυέλαιο, ψύλλιο (σπόροι και κελύφη), υδρόλυμα μαλακοστράκων (πηγή γλυκοζαμίνης), εκχύλισμα καλέντουλας, υδρόλυμα χόνδρων (πηγή χονδροϊτίνης, χοιρινό).
* L.I.P. (low indigestible protein): επιλεγμένες, εύπεπτες πρωτεΐνες υψηλής βιολογικής αξίας",,,,,,,,,,34.0,9.0,14.0,,,1.34,1.17,0.55,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-satiety-feline-cat-dry,
Royal Canin,ROYAL GASTRO INTESTINAL CAT,ROYAL GASTRO INTESTINAL CAT,cat,dry,unknown,all,,hepatic;sensitive_digestion,weight_control;poultry;rice,"Αφυδατωμένο κρέας πουλερικών, ρύζι, ζωικά λίπη, γλουτένη καλαμποκιού, φυτικές ίνες, γλουτένη σιταριού*, υδρολυμένες ζωικές πρωτεΐνες, μεταλλικά άλατα, σκόνη αυγού, πούλπα σακχαροτεύτλων, ιχθυέλαιο, ζύμες, έλαιο σόγιας, φρουκτοολιγοσακχαρίτες, ψύλλιο (σπόροι με φλοιό), εκχύλισμα μαγιάς (πηγή ολιγοσακχαριτών μαννάνης), εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,32.0,22.0,5.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-gastro-intestinal-cat-cat-dry,
Royal Canin,ROYAL VHN URINARY SO CAT,ROYAL VHN URINARY SO CAT,cat,dry,unknown,all,,urinary,poultry;rice,"Ρύζι, γλουτένη σιταριού, αφυδατωμένο κρέας πουλερικών, καλαμποκάλευρο, ζωικά λίπη, γλουτένη καλαμποκιού, υδρολυμένες ζωικές πρωτεΐνες, μεταλλικά άλατα, φυτικές ίνες, ιχθυέλαιο, έλαιο σόγιας, φρουκτοολιγοσακχαρίτες, εκχύλισμα ταγίτη (πηγή λουτεΐνης)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-urinary-so-cat-cat-dry,
Royal Canin,ROYAL SENSITIVITY CONTROL CAT,ROYAL SENSITIVITY CONTROL CAT,cat,dry,unknown,all,,hypoallergenic;sensitive_digestion,skin_coat;duck;poultry;rice,"Ρύζι, αφυδατωμένη πρωτεΐνη πάπιας, φυτικές ίνες, υδρολυμένες πρωτεΐνες πουλερικών, ζωικά λίπη, μεταλλικά άλατα, ιχθυέλαιο, έλαιο σόγιας, εκχύλισμα ταγίτη (πηγή λουτεΐνης). Επιλεγμένη πηγή πρωτεϊνών: πάπια. Επιλεγμένη πηγή υδατανθράκων: ρύζι",,,,,,,,,,27.0,11.0,6.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import. Duplicate pack-size row detected and skipped: ROYAL SENSITIVITY CONTROL CAT,royal-canin-royal-sensitivity-control-cat-cat-dry,
Royal Canin,ROYAL DIABETIC CAT,ROYAL DIABETIC CAT,cat,dry,adult,all,,diabetic,poultry,"αφυδατωμένες πρωτεΐνες πουλερικών, κριθάρι, γλουτένη σιταριού, γλουτένη καλαμποκιού, ταπιόκα, απομονωμένη πρωτεΐνη σόγιας, ζωικά λίπη, υδρολυμένες ζωικές πρωτεΐνες, φυτικές ίνες, πούλπα κιχωρίου, ιχθυέλαιο, ψύλλιο (σπόροι με φλοιό), μεταλλικά άλατα, φρουκτοολιγοσακχαρίτες, ελαιο σόγιας, εκχύλισμα κατιφέ (πηγή λουτεΐνης),",,,,,,,,,,46.0,12.0,3.6,6.2,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-diabetic-cat-cat-dry,
Royal Canin,ROYAL VHN F RENAL SELECT,ROYAL VHN F RENAL SELECT,cat,dry,adult,all,,renal;sensitive_digestion;urinary,rice,"Ζωικό λίπος, ρύζι, άλευρο σίτου (προμαγειρεμένο), πρωτεΐνη χοιρινού (αποξηραμένο)*, λιγνοκυτταρίνη, γλουτένη αραβοσίτου, γλουτένη σίτου για ζωοτροφές*, ζωική πρωτεΐνη (υδρολυμένη), ψάρια (αποξηραμένα), μέταλλα, φυτικές ίνες κιχωρίου, ιχθυέλαιο, έλαιο σόγιας, φρουκτο-ολιγοσακχαρίτες, ψύλλιο (φλοιός και σπόροι), εκχύλισμα καλεντούλας (πηγή λουτεΐνης)",,,,,,,,,,24.5,21.5,4.6,6.4,,0.7,0.41,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vhn-f-renal-select-cat-dry,
Royal Canin,ROYAL VDIET RENAL SELECT FELINE,ROYAL VDIET RENAL SELECT FELINE,cat,dry,adult,all,,renal;sensitive_digestion;urinary,rice,"Ζωικό λίπος, ρύζι, άλευρο σίτου (προμαγειρεμένο), πρωτεΐνη χοιρινού (αποξηραμένο)*, λιγνοκυτταρίνη, γλουτένη αραβοσίτου, γλουτένη σίτου για ζωοτροφές*, ζωική πρωτεΐνη (υδρολυμένη), ψάρια (αποξηραμένα), μέταλλα, φυτικές ίνες κιχωρίου, ιχθυέλαιο, έλαιο σόγιας, φρουκτο-ολιγοσακχαρίτες, ψύλλιο (φλοιός και σπόροι), εκχύλισμα καλεντούλας (πηγή λουτεΐνης)",,,,,,,,,,24.5,21.5,4.6,6.4,,0.7,0.41,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=Περιγραφές Vet Eshop.docx; Auto-extracted from uploaded document; verify before import.,royal-canin-royal-vdiet-renal-select-feline-cat-dry,
